date,confirmed,vaccines,people_vaccinated,people_fully_vaccinated,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,contact_tracing,facial_coverings
26-11-2020,9309787,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
27-11-2020,9351109,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
28-11-2020,9392919,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
29-11-2020,9431691,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
30-11-2020,9462809,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
01-12-2020,9499413,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
02-12-2020,9534964,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
03-12-2020,9571559,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
04-12-2020,9608211,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
05-12-2020,9644222,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
06-12-2020,9677203,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
07-12-2020,9703770,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
08-12-2020,9735850,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
09-12-2020,9767371,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
10-12-2020,9796744,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
11-12-2020,9826775,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
12-12-2020,9857029,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
13-12-2020,9884100,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
14-12-2020,9906165,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
15-12-2020,9932547,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
16-12-2020,9956557,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
17-12-2020,9979447,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
18-12-2020,10004599,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
19-12-2020,10031223,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
20-12-2020,10055560,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
21-12-2020,10075116,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
22-12-2020,10099066,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
23-12-2020,10123778,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
24-12-2020,10146845,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
25-12-2020,10169118,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
26-12-2020,10187850,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
27-12-2020,10207871,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
28-12-2020,10224303,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
29-12-2020,10244852,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
30-12-2020,10266674,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
31-12-2020,10286709,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
01-01-2021,10305788,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
02-01-2021,10323965,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
03-01-2021,10340469,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
04-01-2021,10356844,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
05-01-2021,10374932,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
06-01-2021,10395278,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
07-01-2021,10413417,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
08-01-2021,10413417,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
09-01-2021,10450284,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
10-01-2021,10466595,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
11-01-2021,10479179,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
12-01-2021,10495147,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
13-01-2021,10512093,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
14-01-2021,10527683,0,NA,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
15-01-2021,10542841,0,0,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
16-01-2021,10557985,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000944559642375754,191181,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
17-01-2021,10571773,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110819418427837,224301,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
18-01-2021,10581823,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224330012428572,454049,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
19-01-2021,10595639,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333412790111278,674835,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
20-01-2021,10610883,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000398456038320632,806484,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
21-01-2021,10625428,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515574299667299,1043534,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
22-01-2021,10639684,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000687043734581671,1390592,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
23-01-2021,10654533,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781711158915666,1582201,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
24-01-2021,10667736,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000798165027119117,1615504,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
25-01-2021,10676838,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999894500644327,2023809,NA,-3,-2,-2,-4,1,-2,1,3,2,2,-4
26-01-2021,10689527,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100269634692189,2029480,NA,-3,-2,-2,-4,0,-3,1,3,2,2,4
27-01-2021,10701193,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116400828622341,2355979,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
28-01-2021,10720048,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014466503965024,2928053,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
29-01-2021,10733130,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017292431002168,3500027,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
30-01-2021,10746174,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184994679595534,3744334,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
31-01-2021,10757610,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185711519441085,3758843,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
01-02-2021,10766245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195163637531368,3950156,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
02-02-2021,10777284,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204489719475396,4138918,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
03-02-2021,10790183,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000219837078258421,4449552,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
04-02-2021,10802591,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245029139693914,4959445,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
05-02-2021,10814304,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267627899960951,5416849,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
06-02-2021,10826363,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000285338819387116,5775322,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
07-02-2021,10838194,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287168838539312,5812362,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
08-02-2021,10847304,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309236082984553,6259008,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
09-02-2021,10858371,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032665451554838,6611561,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
10-02-2021,10871294,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346691496035165,7017114,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
11-02-2021,10880603,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370796761269501,7505010,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
12-02-2021,10892746,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393654066089007,7967647,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
13-02-2021,10904940,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000397844088611693,8044786,7668,-3,-2,-2,-4,0,-3,0,3,2,2,4
14-02-2021,10916589,0,NA,NA,-3,-2,-2,-4,0,-3,0,3,2,2,4
15-02-2021,10925710,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004207843964597,8418653,98118,-3,-2,-2,-4,0,-3,0,3,2,2,4
16-02-2021,10937320,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000437610790160115,8641002,216339,-3,-2,-2,-4,0,-3,0,3,2,2,4
17-02-2021,10950201,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453886103039159,8844641,342116,-3,-2,-2,-4,0,-3,0,3,2,2,4
18-02-2021,10963394,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000486482874528569,9381591,464932,-3,-2,-2,-4,0,-3,0,3,2,2,4
19-02-2021,10977387,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000516295734323357,9693000,756942,-3,-2,-2,-4,0,-3,0,3,2,2,4
20-02-2021,10991651,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535484305283104,9964383,873940,-3,-2,-2,-4,0,-3,0,3,2,2,4
21-02-2021,11005850,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000547680315750695,10124531,960642,-3,-2,-2,-4,0,-3,0,3,2,2,4
22-02-2021,11016434,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000564425238026111,10308552,1115542,-3,-2,-2,-4,0,-3,0,3,2,2,4
23-02-2021,11030176,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000588303331876489,10585757,1321635,-3,-2,-2,-4,0,-3,0,3,2,2,4
24-02-2021,11046914,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000610992852002667,10884879,1481754,-2,-2,-2,-4,0,-3,1,3,2,2,4
25-02-2021,11063491,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000645597901529292,11206188,1860859,-2,-2,-2,-4,0,-3,1,3,2,2,4
26-02-2021,11079979,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000679683144589928,11552857,2204083,-2,-2,-2,-4,0,-3,1,3,2,2,4
27-02-2021,11096731,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000703675318197931,11788669,2453878,-2,-2,-2,-4,0,-3,1,3,2,2,4
28-02-2021,11112241,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000706576422263746,11845075,2456191,-2,-2,-2,-4,0,-3,1,3,2,2,4
01-03-2021,11124527,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000733891829625371,12256337,2597799,-2,-2,-2,-4,0,-3,1,3,2,2,4
02-03-2021,11139516,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000771767544320901,12906771,2713978,-2,-2,-2,-4,0,-3,1,3,2,2,4
03-03-2021,11156923,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000820941848644915,13739121,2876927,-2,-2,-2,-4,0,-3,1,3,2,2,4
04-03-2021,11173761,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088959004683915,14796835,3208668,-2,-2,-2,-4,0,-3,1,3,2,2,4
05-03-2021,11192045,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000963314571918146,15996683,3501021,-2,-2,-2,-4,0,-3,1,3,2,2,4
06-03-2021,11210799,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103370114008727,17168303,3754041,-2,-2,-2,-4,0,-3,1,3,2,2,4
07-03-2021,11229398,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103699487812184,17227903,3761107,-2,-2,-2,-4,0,-3,1,3,2,2,4
08-03-2021,11244786,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113678245296338,18943283,4065450,-2,-2,-2,-4,0,-3,1,3,2,2,4
09-03-2021,11262707,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120393452156888,20004227,4363679,-2,-2,-2,-4,0,-3,0,3,2,2,4
10-03-2021,11285561,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126900815481545,21034481,4650530,-2,-2,-2,-4,0,-3,0,3,2,2,4
11-03-2021,11308846,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129271880981845,21435841,4729079,-2,-2,-2,-4,0,-3,0,3,2,2,4
12-03-2021,11333728,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139417701823484,23075504,5142953,-2,-2,-2,-4,0,-3,0,3,2,2,4
13-03-2021,11359048,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146927262488761,24307635,5430774,-2,-2,-2,-4,0,-3,0,3,2,2,4
14-03-2021,11385339,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000147765341103145,24452385,5455653,-2,-2,-2,-4,0,-3,0,3,2,2,4
15-03-2021,11409831,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162781942698906,27079484,5867948,-2,-2,-2,-4,0,-3,0,3,2,2,4
16-03-2021,11438734,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173241826249636,28862037,6202499,-2,-2,-2,-4,0,-3,0,3,2,2,4
17-03-2021,11474605,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183512062702211,30600787,6542468,-2,-2,-2,-4,0,-3,0,3,2,2,4
18-03-2021,11514331,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194364520933815,32426230,6913587,-2,-2,-2,-4,0,-3,0,3,2,2,4
19-03-2021,11555284,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207820769347535,34842030,7221362,-2,-2,-2,-4,0,-3,0,3,2,2,4
20-03-2021,11599130,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220372255106653,37125187,7478654,-2,-2,-2,-4,0,-3,0,3,2,2,4
21-03-2021,11646081,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222655614073503,37574302,7491696,-2,-2,-2,-4,0,-3,0,3,2,2,4
22-03-2021,11686796,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023959512904419,40631153,7863441,-2,-2,-2,-4,0,-3,0,3,2,2,4
